"id","accession number","title","who","image","when","date","numTags"
210063,"1999.525","Jugate busts of Czarevitch Paul and Maria Feodorovna of Russia",["James Tassie","Empress Maria Feodorovna"],"http://images.metmuseum.org/CRDImages/es/original/DP100528.jpg","A.D. 1600-1800","1791",1
210670,"2000.630.2","Bust of a young woman","Jean-Pierre Dantan the Younger","http://images.metmuseum.org/CRDImages/es/original/ES7905.jpg","A.D. 1800-1900","1836",1
211509,"2003.130","Ferdinand Barbedienne",,"http://images.metmuseum.org/CRDImages/es/original/SF2003_130.jpg","A.D. 1800-1900","1882",1
217360,"09.50.2756","Portrait of a child",,"http://images.metmuseum.org/CRDImages/es/original/AR774.jpg","A.D. 1800-1900","19th century",1
21986,"04.3.235a, b","Visored Bascinet",,"http://images.metmuseum.org/CRDImages/aa/original/sfeah04-3-235CRs4.jpg",,"ca. 1375–1400",1
219919,"17.92.3","Pictorial print",,"http://images.metmuseum.org/CRDImages/es/original/35963.jpg","A.D. 1600-1800","ca. 1785",3
221474,"23.163.3","Head of a Woman",["Morris & Company","Sir Edward Burne-Jones","Merton Abbey Tapestry Works"],"http://images.metmuseum.org/CRDImages/es/original/SC77394.jpg",,"before 1923",1
221525,"24.109.101","Stuart's Faneuil Hall portrait of Washington",,"http://images.metmuseum.org/CRDImages/es/original/DP2600.jpg","A.D. 1800-1900","early 19th century",1
227726,"53.225.9","The Festival of Psyche, with Bacchus from a set of Mythological Subjects after Giulio Romano",["Giulio Romano","Louis XIV, King of France","Manufacture Nationale des Gobelins","Antoine Coypel","Jean Jans the Younger","Bon Boullogne"],"http://images.metmuseum.org/CRDImages/es/original/173274.jpg","A.D. 1600-1800","designed 1684–86, woven 1689–92",3
227729,"53.225.14","Anthony Van Dyck, Self Portrait",["Anthony van Dyck","Imperial Russian Tapestry Manufactory, Saint Petersburg"],"http://images.metmuseum.org/CRDImages/es/original/173288.jpg","A.D. 1600-1800","late 18th century",1
228851,"62.105","Portrait of Countess Elizabeth Romanovna Vorontsova (1739–1792)",["Imperial Russian Tapestry Manufactory, Saint Petersburg","Jean Baptiste Rondet"],"http://images.metmuseum.org/CRDImages/es/original/176539.jpg","A.D. 1600-1800","1762",1
228882,"63.55.1","Piece","D. Richards","http://images.metmuseum.org/CRDImages/es/original/177128.jpg","A.D. 1600-1800","ca. 1780",1
229059,"64.101.1363","Burse",,"http://images.metmuseum.org/CRDImages/es/original/DP158601.jpg","A.D. 1600-1800","1714?–?27",1
232048,"48.187.121a, b","Box (one of a pair) (part of a toilet service)","Jean-Baptiste Boullemer","http://images.metmuseum.org/CRDImages/es/original/146013.jpg","A.D. 1600-1800","1726–28",1
2330,"83.2.326a","Portrait Miniature of the Marquis de Lafayette",,"http://images.metmuseum.org/CRDImages/ad/original/25676.jpg",,"1770–1800",1
239903,"74.51.318","Glass double head-shaped flask",,"http://images.metmuseum.org/CRDImages/gr/original/DP233495.jpg","A.D. 1-500","early 3rd century A.D.",1
239949,"74.51.364","Terracotta pyxis (cosmetic box)",,"http://images.metmuseum.org/CRDImages/gr/original/GR384_74.51.364.jpg","1000 B.C.-A.D. 1","ca. 550 B.C.",2
240994,"74.51.1439","Head of a deity (Melqart?)",,"http://images.metmuseum.org/CRDImages/gr/original/DP100578.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
240998,"74.51.1443","Terracotta head of a man",,"http://images.metmuseum.org/CRDImages/gr/original/GR334_74.51.1443.jpg","1000 B.C.-A.D. 1","ca. 600 B.C.",1
241001,"74.51.1446","Male head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101545.jpg","1000 B.C.-A.D. 1","ca. 600 B.C.",1
241002,"74.51.1447","Male head wearing a helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP101547.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241003,"74.51.1448","Terracotta head of a boy",,"http://images.metmuseum.org/CRDImages/gr/original/DP101548.jpg","1000 B.C.-A.D. 1","early 3rd century B.C.",1
241006,"74.51.1451","Terracotta head with wreath",,"http://images.metmuseum.org/CRDImages/gr/original/DP105446.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241023,"74.51.1468","Male head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101562.jpg","1000 B.C.-A.D. 1","6th century B.C. or later",1
241024,"74.51.1469","Fragment of a terracotta head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101563.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
241026,"74.51.1471","Terracotta male head",,"http://images.metmuseum.org/CRDImages/gr/original/GR309_74.51.1471.jpg","2000-1000 B.C.","ca. 1200–1050 B.C.",1
241027,"74.51.1472","Head of a boy",,"http://images.metmuseum.org/CRDImages/gr/original/DP104663.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
241030,"74.51.1475","Terracotta head of a man wearing a wreath",,"http://images.metmuseum.org/CRDImages/gr/original/GR352_74.51.1475.jpg","1000 B.C.-A.D. 1","ca. 400–310 B.C.",1
241032,"74.51.1477","Female protome-mask",,"http://images.metmuseum.org/CRDImages/gr/original/DP104665.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241036,"74.51.1481","Head of a warrior",,"http://images.metmuseum.org/CRDImages/gr/original/DP101567.jpg","1000 B.C.-A.D. 1","ca. 1000–600 B.C.",1
241040,"74.51.1485","Male head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101571.jpg","1000 B.C.-A.D. 1","4th–3rd century B.C.",1
241044,"74.51.1489","Terracotta male head",,"http://images.metmuseum.org/CRDImages/gr/original/DP100593.jpg","1000 B.C.-A.D. 1","4th century B.C. (?)",1
241045,"74.51.1490","Terracotta head of a goddess",,"http://images.metmuseum.org/CRDImages/gr/original/DP100594.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
241047,"74.51.1492","Terracotta head of a veiled woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP101913.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
241050,"74.51.1495","Terracotta head of an old woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP100598.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
241051,"74.51.1496","Head of Silenos",,"http://images.metmuseum.org/CRDImages/gr/original/DP100599.jpg","1000 B.C.-A.D. 1","2nd century B.C.",1
241052,"74.51.1497","Head of a satyr",,"http://images.metmuseum.org/CRDImages/gr/original/DP100601.jpg","1000 B.C.-A.D. 1","2nd century B.C.",1
241053,"74.51.1498","Head of a comic figurine",,"http://images.metmuseum.org/CRDImages/gr/original/DP101581.jpg","1000 B.C.-A.D. 1","5th–4th century B.C.",1
241054,"74.51.1498a","Head of a comic figurine",,"http://images.metmuseum.org/CRDImages/gr/original/DP101582.jpg","1000 B.C.-A.D. 1","5th–4th century B.C.",1
241057,"74.51.1501","Head of a comic figurine",,"http://images.metmuseum.org/CRDImages/gr/original/DP104666.jpg","1000 B.C.-A.D. 1","late 4th–3rd century B.C.",1
241063,"74.51.1507","Terracotta female head",,"http://images.metmuseum.org/CRDImages/gr/original/DP100612.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
241067,"74.51.1511","Terracotta head of a youth with a goat headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP100616.jpg","1000 B.C.-A.D. 1","4th–3rd century B.C. (?)",1
241072,"74.51.1516","Terracotta head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP100622.jpg","1000 B.C.-A.D. 1","3rd–2nd century B.C.",1
241073,"74.51.1517","Head of a boy",,"http://images.metmuseum.org/CRDImages/gr/original/DP100623.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
241074,"74.51.1518","Head of a boy",,"http://images.metmuseum.org/CRDImages/gr/original/DP100624.jpg","1000 B.C.-A.D. 1","3rd–2nd century B.C.(?)",1
241078,"74.51.1522","Female head, perhaps from a standing tambourine player",,"http://images.metmuseum.org/CRDImages/gr/original/DP101610.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241081,"74.51.1525","Female head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101370.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
241082,"74.51.1526","Male head",,"http://images.metmuseum.org/CRDImages/gr/original/DP101371.jpg","1000 B.C.-A.D. 1","3rd–2nd century B.C.",1
241089,"74.51.1533","Terracotta head of a goddess",,"http://images.metmuseum.org/CRDImages/gr/original/DP101621.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
241097,"74.51.1541","Terracotta statuette of woman with bird face",,"http://images.metmuseum.org/CRDImages/gr/original/DT11735.jpg","2000-1000 B.C.","ca. 1450–1200 B.C.",1
241257,"74.51.1702","Male head wearing a helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP101753.jpg","1000 B.C.-A.D. 1","ca. 600 B.C.",1
241316,"74.51.1761","Terracotta mask in the shape of the head of a fox, dog, or bat",,"http://images.metmuseum.org/CRDImages/gr/original/DP101801.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241917,"74.51.2363","Head and upper body of a female figurine",,"http://images.metmuseum.org/CRDImages/gr/original/DP101841.jpg","1000 B.C.-A.D. 1","ca. 600–480 B.C.",1
241968,"74.51.2414","Limestone funerary cippus (tomb marker)",,"http://images.metmuseum.org/CRDImages/gr/original/DP273896.jpg","A.D. 1-500","2nd–3rd century A.D.",1
242014,"74.51.2461","Limestone statue of a bearded man with votive offerings",,"http://images.metmuseum.org/CRDImages/gr/original/DT201085.jpg","1000 B.C.-A.D. 1","ca. 475–450 B.C.",1
242043,"74.51.2492","Limestone head of a beardless male wearing a conical helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP157055.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
242069,"74.51.2518","Limestone head of a beardless man",,"http://images.metmuseum.org/CRDImages/gr/original/DP121747.jpg","1000 B.C.-A.D. 1","ca.530-520 B.C.",1
242108,"74.51.2557","Limestone head of a man wearing a helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP121752.jpg","1000 B.C.-A.D. 1","middle or 3rd quarter of the 6th century B.C.",1
242143,"74.51.2592","Limestone head of a man with a plain headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP121759.jpg","1000 B.C.-A.D. 1","early 6th century B.C.",1
242181,"74.51.2630","Limestone head of a beardless male votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP158511.jpg","1000 B.C.-A.D. 1",,1
242183,"74.51.2632","Limestone head of male votary with fillet",,"http://images.metmuseum.org/CRDImages/gr/original/DP263918.jpg","1000 B.C.-A.D. 1","late 6th or early 5th century B.C.",1
242195,"74.51.2644","Limestone head of a beardless male votary with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP161892.jpg","1000 B.C.-A.D. 1",,1
242201,"74.51.2650","Limestone head of a beardless male votary with a wreath of rosettes",,"http://images.metmuseum.org/CRDImages/gr/original/DP162306.jpg","1000 B.C.-A.D. 1",,1
242206,"74.51.2655","Limestone head of Herakles",,"http://images.metmuseum.org/CRDImages/gr/original/DP115278.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
242208,"74.51.2657","Limestone head of Herakles wearing the lion skin",,"http://images.metmuseum.org/CRDImages/gr/original/DP158518.jpg","1000 B.C.-A.D. 1",,1
242233,"74.51.2682","Limestone head of a beardless male votary with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP159445.jpg","1000 B.C.-A.D. 1",,1
242239,"74.51.2688","Limestone head of the god Hermes (?)",,"http://images.metmuseum.org/CRDImages/gr/original/DP159447.jpg","1000 B.C.-A.D. 1",,2
242240,"74.51.2689","Limestone head of a warrior wearing a crested helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP115280.jpg","1000 B.C.-A.D. 1","5th century B.C.?",1
242241,"74.51.2690","Limestone head of a beardless male votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP159448.jpg","1000 B.C.-A.D. 1",,2
242336,"74.51.2785","Limestone head of a wreathed youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP117166.jpg","1000 B.C.-A.D. 1","late 5th-4th century B.C.",1
242339,"74.51.2788","Limestone head of a bearded male votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP208987.jpg","1000 B.C.-A.D. 1","4th - 3rd century B.C.",1
242344,"74.51.2793","Limestone head of a beardless male votary with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP202650.jpg","1000 B.C.-A.D. 1",,1
242350,"74.51.2799","Limestone head of beardless male votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP206623.jpg","1000 B.C.-A.D. 1","2nd century B.C.",2
242354,"74.51.2803","Limestone head of beardless male votary with wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DT241327.jpg","1000 B.C.-A.D. 1","late 2nd century B.C.(?)",1
242357,"74.51.2806","Limestone head of beardless male votary with wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DT241329.jpg","1000 B.C.-A.D. 1","mid–3rd century B.C.",1
242358,"74.51.2807","Limestone head of a veiled female votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP203153.jpg","1000 B.C.-A.D. 1",,1
242359,"74.51.2808","Limestone beardless male head with a wreath of rosettes",,"http://images.metmuseum.org/CRDImages/gr/original/DP207008.jpg","1000 B.C.-A.D. 1",,1
242367,"74.51.2816","Limestone head of a beardless male votary with a wreath of rosettes",,"http://images.metmuseum.org/CRDImages/gr/original/DP162827.jpg","1000 B.C.-A.D. 1",,1
242369,"74.51.2818","Limestone head of a female votary",,"http://images.metmuseum.org/CRDImages/gr/original/DP209471.jpg","1000 B.C.-A.D. 1","2nd century B.C.",1
242374,"74.51.2823","Limestone bearded head with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP165214.jpg","1000 B.C.-A.D. 1","2nd century B.C.",2
242378,"74.51.2827","Limestone head of a bearded male with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP165216.jpg","1000 B.C.-A.D. 1","late 5th century B.C.",1
242380,"74.51.2829","Limestone head of a bearded man from a funerary stele",,"http://images.metmuseum.org/CRDImages/gr/original/DP165217.jpg","1000 B.C.-A.D. 1",,1
242383,"74.51.2832","Limestone beardless male head with ivy wreath",,"http://images.metmuseum.org/CRDImages/gr/original/DP263937.jpg","1000 B.C.-A.D. 1","late 6th or early 5th century B.C.",1
242385,"74.51.2834","Limestone head of a beardless male votary with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP135200.jpg","1000 B.C.-A.D. 1","end of 6th or early 5th century B.C.",1
242397,"74.51.2846","Limestone head of a beardless male",,"http://images.metmuseum.org/CRDImages/gr/original/DP162970.jpg","1000 B.C.-A.D. 1","early 5th century B.C.",1
242400,"74.51.2849","Limestone head of a bearded male wearing a conical helmet",,"http://images.metmuseum.org/CRDImages/gr/original/DP209473.jpg","1000 B.C.-A.D. 1","6th–5th century B.C.",1
242408,"74.51.2857","Limestone head of a bearded man",,"http://images.metmuseum.org/CRDImages/gr/original/DP263942.jpg","1000 B.C.-A.D. 1","early 6th century B.C.",1
242410,"74.51.2859","Limestone head of a beardless male with a diadem",,"http://images.metmuseum.org/CRDImages/gr/original/DP208989.jpg","1000 B.C.-A.D. 1",,1
242413,"74.51.2863","Limestone head of a beardless male with a diadem",,"http://images.metmuseum.org/CRDImages/gr/original/DP206631.jpg","1000 B.C.-A.D. 1",,1
242419,"74.51.2869","Limestone head of a beardless male with a fillet",,"http://images.metmuseum.org/CRDImages/gr/original/DP208984.jpg","1000 B.C.-A.D. 1","1st half of 6th century B.C.",1
242420,"74.51.2870","Fragment of a limestone head of a bearded male with a plain headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP165219.jpg","1000 B.C.-A.D. 1",,1
242424,"74.51.2874","Limestone head of a bearded male with a plain headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP208991.jpg","1000 B.C.-A.D. 1",,1
242567,"74.51.3133","Gold earring with head of a bull",,"http://images.metmuseum.org/CRDImages/gr/original/DP121262.jpg","2000-1000 B.C.","ca. 1400–1050 B.C.",1
242693,"74.51.3260","Pendant in the form of Hathor's head",,"http://images.metmuseum.org/CRDImages/gr/original/sp74513260.jpg","1000 B.C.-A.D. 1",,1
242765,"74.51.3331","Gold finial ending in a lion's head",,"http://images.metmuseum.org/CRDImages/gr/original/DP135985.jpg","1000 B.C.-A.D. 1","5th-4th century B.C.",1
242800,"74.51.3367","Gold and copper alloy spiral with lion-head terminal",,"http://images.metmuseum.org/CRDImages/gr/original/GR566.jpg","1000 B.C.-A.D. 1","2nd half of the 5th century B.C.",1
242836,"74.51.3402","Gold, beryl, and garnet earring with head of a doplhin",,"http://images.metmuseum.org/CRDImages/gr/original/GR571.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
242874,"74.51.3439","Gold earring with head of a lion",,"http://images.metmuseum.org/CRDImages/gr/original/sf74513439.jpg","1000 B.C.-A.D. 1","4th–3rd century B.C.",1
242875,"74.51.3440","Gold earring with head of a lion",,"http://images.metmuseum.org/CRDImages/gr/original/sf74513440.jpg","1000 B.C.-A.D. 1","4th–3rd century B.C.",1
242916,"74.51.3481","Gold earring with head of an antelope",,"http://images.metmuseum.org/CRDImages/gr/original/sf74513481.jpg","1000 B.C.-A.D. 1","4th‒3rd century B.C.",1
242995,"74.51.3558","Gold and copper alloy bracelet with lion-head finials",,"http://images.metmuseum.org/CRDImages/gr/original/DP141966.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
243441,"74.51.4028","Glass pendant in the form of a youthful head with negroid features",,"http://images.metmuseum.org/CRDImages/gr/original/sf74514028.jpg","1000 B.C.-A.D. 1","late 2nd–1st century B.C.",1
243445,"74.51.4032","Gold hoop with glass pendant in the form of a youthful head with negroid features",,"http://images.metmuseum.org/CRDImages/gr/original/sf74514032.jpg","1000 B.C.-A.D. 1","late 2nd–1st century B.C.",1
243451,"74.51.4038","Glass head pendant",,"http://images.metmuseum.org/CRDImages/gr/original/DP121314.jpg","1000 B.C.-A.D. 1","650–550 B.C.",1
243760,"74.51.4492","Faience amulet in the form of a lion-headed deity",,"http://images.metmuseum.org/CRDImages/gr/original/DP121824.jpg","1000 B.C.-A.D. 1","664–30 B.C.",1
243889,"74.51.5010","Chlorite pendant in the form of the head of an African (known as Ethiopian)",,"http://images.metmuseum.org/CRDImages/gr/original/DP121849.jpg","1000 B.C.-A.D. 1","9th-8th century B.C.",1
244073,"74.51.5193","Bone pin",,"http://images.metmuseum.org/CRDImages/gr/original/DP121078.jpg","A.D. 1-500","ca. 1st–2nd century A.D.",1
244498,"74.51.5619","Bronze bull's head",,"http://images.metmuseum.org/CRDImages/gr/original/DP20106.jpg","1000 B.C.-A.D. 1","early 7th century B.C.",1
244499,"74.51.5620","Bronze bull's head",,"http://images.metmuseum.org/CRDImages/gr/original/DP20105.jpg","1000 B.C.-A.D. 1","early 7th entury B.C.",1
244828,"75.2.22","Terracotta squat lekythos (oil flask)",,"http://images.metmuseum.org/CRDImages/gr/original/DP117172.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
244965,"81.6.94","Carnelian intaglio",,"http://images.metmuseum.org/CRDImages/gr/original/DP109260.jpg",,"ca. 1st century B.C.–3rd century A.D.",1
245307,"81.10.151","Glass head pendant",,"http://images.metmuseum.org/CRDImages/gr/original/DP121093.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
245375,"81.10.223","Glass double head-shaped jug",,"http://images.metmuseum.org/CRDImages/gr/original/DP107005.jpg","A.D. 1-500","1st half of 4th century A.D.",1
245387,"81.10.235","Glass double head-shaped bottle",,"http://images.metmuseum.org/CRDImages/gr/original/DP117537.jpg","A.D. 1-500","2nd century A.D.",1
245497,"86.16.8","Head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP261238.jpg","1000 B.C.-A.D. 1",,1
245744,"91.1.1357","Glass double head-shaped flask",,"http://images.metmuseum.org/CRDImages/gr/original/DP107639.jpg","A.D. 1-500","3rd century A.D.",1
246138,"96.9.50a, b","Terracotta canopic urn",,"http://images.metmuseum.org/CRDImages/gr/original/DP250469.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
246304,"96.9.292","Statuette of a man wearing a mantle over head",,"http://images.metmuseum.org/CRDImages/gr/original/DP20161.jpg","1000 B.C.-A.D. 1",,1
246569,"96.18.50","Terracotta kylix: eye-cup (drinking cup)",,"http://images.metmuseum.org/CRDImages/gr/original/DP115823.jpg","1000 B.C.-A.D. 1","ca. 520–510 B.C.",1
246650,"96.18.154","Terracotta antefix (roof tile) with head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP2044.jpg","1000 B.C.-A.D. 1","early 5th century B.C.",1
246653,"96.18.157","Terracotta antefix (roof tile) with female head",,"http://images.metmuseum.org/CRDImages/gr/original/DP251363.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
246654,"96.18.158","Terracotta antefix (roof tile) with head of a maenad",,"http://images.metmuseum.org/CRDImages/gr/original/DP251364.jpg","1000 B.C.-A.D. 1","late 4th century B.C.",1
246656,"96.18.160","Terracotta antefix (roof tile) with head of a satyr",,"http://images.metmuseum.org/CRDImages/gr/original/DP251366.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
246668,"96.18.173","Terracotta head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP254648.jpg","1000 B.C.-A.D. 1","3rd–2nd century B.C.",1
246741,"98.8.29","Terracotta relief plaque with head of Medusa",,"http://images.metmuseum.org/CRDImages/gr/original/DP229134.jpg","1000 B.C.-A.D. 1","2nd century B.C.",1
246985,"03.12.2","Marble head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/115982.jpg",,"1st century A.D.",1
246988,"03.12.5","Head of marble colossal female statue",,"http://images.metmuseum.org/CRDImages/gr/original/152705.jpg","A.D. 1-500","17th century?",1
246995,"03.12.10b","Head of a marble statue of Apollo",,"http://images.metmuseum.org/CRDImages/gr/original/sf031210b.jpg","A.D. 1-500","2nd century A.D.",1
247117,"05.30","Bronze statue of the emperor Trebonianus Gallus",,"http://images.metmuseum.org/CRDImages/gr/original/DP138716.jpg","A.D. 1-500","A.D. 251–253",1
247205,"06.1021.32a, b","Terracotta pyxis with lid (box)",,"http://images.metmuseum.org/CRDImages/gr/original/DP119912.jpg","1000 B.C.-A.D. 1","late 6th century B.C.",1
247217,"06.1021.45","Oinochoe in the form of a woman's head",,"http://images.metmuseum.org/CRDImages/gr/original/DP1283.jpg","1000 B.C.-A.D. 1","early 5th century B.C.",1
247267,"06.1021.101","Terracotta column-krater (bowl for mixing wine and water)",,"http://images.metmuseum.org/CRDImages/gr/original/DP218570.jpg","1000 B.C.-A.D. 1","ca. 520–510 B.C.",1
247365,"06.1021.202","Terracotta oinochoe: chous (jug)",,"http://images.metmuseum.org/CRDImages/gr/original/DP117199.jpg","1000 B.C.-A.D. 1","ca. 420 B.C.",1
247367,"06.1021.204","Terracotta vase with janiform heads",,"http://images.metmuseum.org/CRDImages/gr/original/DP252115.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
247546,"06.1128","Silvered bronze roundel with satyr head (one of a pair)",,"http://images.metmuseum.org/CRDImages/gr/original/DP20414.jpg","1000 B.C.-A.D. 1","ca. 325–300 B.C.",1
247991,"07.286.113","Marble portrait of a veiled man",,"http://images.metmuseum.org/CRDImages/gr/original/DP202802.jpg","A.D. 1-500","mid-3rd century A.D.",1
247993,"07.286.115","Marble portrait of the emperor Augustus",,"http://images.metmuseum.org/CRDImages/gr/original/DT298.jpg","A.D. 1-500","ca. A.D. 14–37",1
248001,"07.286.125","Chalcedony portrait bust of a young woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP155535.jpg","A.D. 1-500","ca. A.D. 130–140",1
248139,"09.221.2","Marble grave relief with two portrait busts",,"http://images.metmuseum.org/CRDImages/gr/original/DP143310.jpg",,"ca. 13 B.C.–A.D. 5",1
248144,"09.221.7","Marble head of a man wearing a laurel wreath",,"http://images.metmuseum.org/CRDImages/gr/original/DP147258.jpg","A.D. 1-500","1st century A.D.",1
248229,"10.130.1400","Cobalt-blue glass cameo",,"http://images.metmuseum.org/CRDImages/gr/original/DP143781.jpg",,"1st century B.C.–3rd century A.D.",1
248311,"10.210.23","Marble head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP271313.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
248337,"10.210.50","Terracotta head of a woman wearing a high headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP114301.jpg","1000 B.C.-A.D. 1","late 5th century B.C.",1
248351,"10.210.64","Terracotta head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP114304.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
248389,"10.210.102","Terracotta head of a man",,"http://images.metmuseum.org/CRDImages/gr/original/DP114311.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
248393,"10.210.106","Terracotta head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP114314.jpg","1000 B.C.-A.D. 1","late 5th-4th century B.C.",1
248401,"10.210.114","Terracotta fragment of a male figure",,"http://images.metmuseum.org/CRDImages/gr/original/DP114317.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
248436,"10.210.149","Terracotta head of a man",,"http://images.metmuseum.org/CRDImages/gr/original/DP114325.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
248444,"10.210.157","Terracotta head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP114333.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
248585,"11.212.4","Marble head of a young woman, perhaps a muse",,"http://images.metmuseum.org/CRDImages/gr/original/DP166240.jpg","1000 B.C.-A.D. 1","3rd -2nd century B.C.",1
248642,"12.157","Marble head of Athena",,"http://images.metmuseum.org/CRDImages/gr/original/DP119212.jpg",,"ca. 27 B.C.–A.D. 68",1
248680,"12.229.11","Fragment of a terracotta bell-krater (bowl for mixing wine and water)","Polygnotos Group","http://images.metmuseum.org/CRDImages/gr/original/DP115802.jpg","1000 B.C.-A.D. 1","ca. 450–440 B.C.",1
248699,"12.232.1","Marble head of a baby",,"http://images.metmuseum.org/CRDImages/gr/original/139102.jpg",,"1st century B.C.–1st century A.D.",1
248703,"12.232.5","Marble head of a boy",,"http://images.metmuseum.org/CRDImages/gr/original/DP271322.jpg","A.D. 1-500","1st century A.D.",1
248714,"12.232.15","Fragmentary terracotta statuette of a woman with a kithara",,"http://images.metmuseum.org/CRDImages/gr/original/DP122061.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
248741,"13.115.2","Marble portrait bust of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/17238.jpg","A.D. 1-500","ca. A.D. 155–165",1
248898,"14.130.8","Marble pediment of a funerary altar",,"http://images.metmuseum.org/CRDImages/gr/original/DP138726.jpg","A.D. 1-500","ca. A.D. 120–130",1
249005,"15.43.253","Glass head-shaped flask",,"http://images.metmuseum.org/CRDImages/gr/original/DP224738.jpg","A.D. 1-500","ca. 3rd century A.D.",1
249051,"15.145","Marble portrait of a man",,"http://images.metmuseum.org/CRDImages/gr/original/DP123871.jpg","A.D. 1-500","ca. A.D. 117–161",1
249052,"15.146","Marble head of a girl from a small statue",,"http://images.metmuseum.org/CRDImages/gr/original/DP271367.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
249091,"16.141","Terracotta statue of a young woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP119671.jpg","1000 B.C.-A.D. 1","late 4th–early 3rd century B.C.",1
249157,"16.174.46","Bronze fitting decorated with a bust of Neptune",,"http://images.metmuseum.org/CRDImages/gr/original/DP124614.jpg","A.D. 1-500","ca. 1st-2nd century A.D.",1
