id,accession number,title,who,image,when,date,numTags,whatString,collPage,gallery-id,,,,,,,,,,,,,,,
15917,2006.235.324,Portrait of Three Boys,Thomas Badger,http://images.metmuseum.org/CRDImages/ap/original/SFcs324.jpg,A.D. 1800-1900,1830s,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/15917,,,,,,,,,,,,,,,,
16144,36.124gg verso,"Portrait of Willard Parker, 1871 (from Sketchbook)",Daniel Huntington,http://images.metmuseum.org/CRDImages/ap/original/264364.jpg,A.D. 1800-1900,ca. 1870,1,"[""Drawings"",""Paper"",""Graphite""]",http://www.metmuseum.org/Collections/search-the-collections/16144,,,,,,,,,,,,,,,,
16165,1998.326.13,Self-Portrait,Virginia Hendrickson Irvin,http://images.metmuseum.org/CRDImages/ap/original/DP105492.jpg,A.D. 1900-present,ca. 1940,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16165,,,,,,,,,,,,,,,,
16211,33.176.4,Bust and Full Length Figure (from Sketchbook),Asher Brown Durand,http://images.metmuseum.org/CRDImages/ap/original/263739.jpg,,,1,"[""Drawings"",""Paper"",""Graphite""]",http://www.metmuseum.org/Collections/search-the-collections/16211,,,,,,,,,,,,,,,,
16355,53.182.19 verso,"Charles I, after Van Dyke Dismounted Equestrian Portrait; Colonel George Kitts Coussmaker, after Reynolds (from Sketchbook)",Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266730.jpg,A.D. 1800-1900,1810â€“20,1,"[""Ink"",""Drawings"",""Paper""]",http://www.metmuseum.org/Collections/search-the-collections/16355,,,,,,,,,,,,,,,,
16376,53.182.27 verso,Study of Clouds; Two Female Nudes (after Michelangelo?); Two Half-length Female Portraits; Equestrian Figure with Two Men (from Sketchbook),Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266438.jpg,A.D. 1800-1900,1810â€“20,5,"[""Ink"",""Drawings"",""Paper""]",http://www.metmuseum.org/Collections/search-the-collections/16376,,,,,,,,,,,,,,,,
16415,1998.476,Samuel F. B. Morse,Byron M. Pickett,http://images.metmuseum.org/CRDImages/ap/original/268845.jpg,A.D. 1800-1900,ca. 1870,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/16415,,,,,,,,,,,,,,,,
16453,53.182.33 recto,"Portrait of Girl in Flower Bower, Walking Draped Female Figure, Angel, Dead Mother and Child, Three Draped Figures (from Sketchbook)",Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266448.jpg,A.D. 1800-1900,1810â€“20,1,"[""Drawings"",""Paper"",""Graphite""]",http://www.metmuseum.org/Collections/search-the-collections/16453,,,,,,,,,,,,,,,,
16483,53.182.47 verso,Portrait of [Poussin?]; Landscape Composition; Two Women; Woman and Child; Baby (from Sketchbook),Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266476.jpg,A.D. 1800-1900,1810â€“20,4,"[""Ink"",""Drawings"",""Paper"",""Graphite""]",http://www.metmuseum.org/Collections/search-the-collections/16483,,,,,,,,,,,,,,,,
16502,53.182.72 verso,Portrait of Seated Man; Bust of Contemplative Dante; Child Leaning on a Woman's Lap (from Sketchbook),Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266530.jpg,A.D. 1800-1900,1810â€“20,3,"[""Ink"",""Drawings"",""Paper""]",http://www.metmuseum.org/Collections/search-the-collections/16502,,,,,,,,,,,,,,,,
16507,53.182.75 recto,Half-length Portrait of a Woman Seated Before a Window (after Lawrence?) (from Sketchbook),Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266535.jpg,A.D. 1800-1900,1810â€“20,1,"[""Ink"",""Drawings"",""Paper""]",http://www.metmuseum.org/Collections/search-the-collections/16507,,,,,,,,,,,,,,,,
16511,53.182.81 verso,Portrait of Man (from Sketchbook),Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/266551.jpg,A.D. 1800-1900,1810â€“20,1,"[""Drawings"",""Paper"",""Watercolors""]",http://www.metmuseum.org/Collections/search-the-collections/16511,,,,,,,,,,,,,,,,
16533,1979.581.24,Bust Portrait of George Washington (from Sketchbook),John William Casilear,http://images.metmuseum.org/CRDImages/ap/original/263698.jpg,A.D. 1800-1900,,1,"[""Ink"",""Drawings"",""Paper"",""Watercolors"",""Graphite"",""Pen""]",http://www.metmuseum.org/Collections/search-the-collections/16533,,,,,,,,,,,,,,,,
16691,1985.351.2 verso,Study for a Bust Portrait of a Young Man (from Sketchbook),John Quincy Adams Ward,http://images.metmuseum.org/CRDImages/ap/original/266082.jpg,A.D. 1800-1900,ca. 1860,1,"[""Drawings"",""Paper"",""Graphite""]",http://www.metmuseum.org/Collections/search-the-collections/16691,,,,,,,,,,,,,,,,
16731,54.181 verso,Portrait of a Man,Thomas Sully,http://images.metmuseum.org/CRDImages/ap/original/ap54.181 verso.jpg,A.D. 1800-1900,ca. 1830,1,"[""Drawings"",""Paper"",""Chalk"",""Crayons"",""ContÃ© crayons""]",http://www.metmuseum.org/Collections/search-the-collections/16731,,,,,,,,,,,,,,,,
16858,2000.484,Portrait of a Boy,Miss Leland,http://images.metmuseum.org/CRDImages/ap/original/DP161491.jpg,A.D. 1800-1900,ca. 1840,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16858,,,,,,,,,,,,,,,,
16859,2000.452.1,Self-portrait,Thomas Seir Cummings,http://images.metmuseum.org/CRDImages/ap/original/DP105587.jpg,A.D. 1800-1900,ca. 1825,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16859,,,,,,,,,,,,,,,,
16860,2000.452.2,Portrait of a Lady,Thomas Seir Cummings,http://images.metmuseum.org/CRDImages/ap/original/DP105588.jpg,A.D. 1800-1900,ca. 1835,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16860,,,,,,,,,,,,,,,,
16861,2000.452.3,Portrait of a Lady,,http://images.metmuseum.org/CRDImages/ap/original/DP105589.jpg,A.D. 1800-1900,ca. 1835,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16861,,,,,,,,,,,,,,,,
16885,26.216.68 verso,"Sketches: Cows; Two Female Portraits, One Crossed Out (from McGuire Scrapbook)",Emanuel Leutze,http://images.metmuseum.org/CRDImages/ap/original/267798.jpg,A.D. 1800-1900,,1,"[""Metal"",""Ink"",""Drawings"",""Paper"",""Graphite"",""Iron and iron alloy"",""Iron"",""Cardboard"",""Bristol board""]",http://www.metmuseum.org/Collections/search-the-collections/16885,,,,,,,,,,,,,,,,
16907,2001.95,Portrait of a Gentleman and His Daughter,Francois M. Guyol de Guiran,http://images.metmuseum.org/CRDImages/ap/original/DP162123.jpg,A.D. 1800-1900,ca. 1805,2,"[""Paper"",""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Painting"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/16907,,,,,,,,,,,,,,,,
17075,2001.693,Portrait of a Gentleman,Nathaniel Rogers,http://images.metmuseum.org/CRDImages/ap/original/ap2001.693.jpg,A.D. 1800-1900,ca. 1820,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/17075,,,,,,,,,,,,,,,,
17578,2003.484 recto,Portrait of a Woman,Clara D. Davidson,http://images.metmuseum.org/CRDImages/ap/original/SFTR4082003r.jpg,A.D. 1900-present,ca. 1910,1,"[""Drawings"",""Paper"",""Paintings"",""Chalk"",""Oil paintings"",""Pastels"",""Red chalk""]",http://www.metmuseum.org/Collections/search-the-collections/17578,,,,,,,,,,,,,,,,
17783,2004.109,Portrait of a Gentleman,Philippe Abraham Peticolas,http://images.metmuseum.org/CRDImages/ap/original/DP169108.jpg,A.D. 1600-1800,1798,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/17783,,,,,,,,,,,,,,,,
185921,79.2.746,Plate,,http://images.metmuseum.org/CRDImages/es/original/28580.jpg,A.D. 1600-1800,ca. 1774,1,"[""Ceramics"",""Clay"",""Faience"",""Porcelain"",""Dishes"",""Plates"",""Hard paste porcelain""]",http://www.metmuseum.org/Collections/search-the-collections/185921,,,,,,,,,,,,,,,,
185937,80.11.4,Head of a woman,,http://images.metmuseum.org/CRDImages/es/original/68537.jpg,A.D. 1800-1900,19th century,1,"[""Metal"",""Sculpture"",""Copper"",""Medals"",""Plaquettes"",""Medallions""]",http://www.metmuseum.org/Collections/search-the-collections/185937,,,,,,,,,,,,,,,,
186697,84.8.1,Alexander I of Russia,Lorenzo Bartolini,http://images.metmuseum.org/CRDImages/es/original/32154.jpg,A.D. 1800-1900,19th century,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/186697,,,,,,,,,,,,,,,,
186774,85.2.83,Commemorating the Coronation Festivals. 1804.,Nicholas Guy Antoine Brenet,http://images.metmuseum.org/CRDImages/es/original/30731.jpg,A.D. 1800-1900,19th century,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Gilt"",""Medals"",""Plate"",""Plaquettes"",""Ormolu""]",http://www.metmuseum.org/Collections/search-the-collections/186774,,,,,,,,,,,,,,,,
187211,89.2.120,The Dagmar Cross (replica),,http://images.metmuseum.org/CRDImages/es/original/SF89_2_120_img1.jpg,A.D. 1800-1900,second half 19th century,1,"[""Metal"",""Gold"",""Enamels"",""Enamel"",""Crosses"",""Crucifixes""]",http://www.metmuseum.org/Collections/search-the-collections/187211,,,,,,,,,,,,,,,,
187968,94.11,"Portrait of Nathaniel Hawthorne, Executed for the Grolier Club, New York, 1892",Jean-DÃ©sirÃ© Ringel d'Illzach,http://images.metmuseum.org/CRDImages/es/original/30725.jpg,A.D. 1800-1900,1892,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes"",""Medallions""]",http://www.metmuseum.org/Collections/search-the-collections/187968,,,,,,,,,,,,,,,,
187969,94.12,Portrait of W.H. Vanderbilt,Jean-DÃ©sirÃ© Ringel d'Illzach,http://images.metmuseum.org/CRDImages/es/original/30726.jpg,A.D. 1800-1900,1893,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Gilt"",""Medals"",""Plaquettes"",""Medallions""]",http://www.metmuseum.org/Collections/search-the-collections/187969,,,,,,,,,,,,,,,,
188031,"96.12.11,12",Marriage Token of August and Helene Bachofen von Echt,Anton Scharff,http://images.metmuseum.org/CRDImages/es/original/32103.jpg,A.D. 1800-1900,1893,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Gilt"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/188031,,,,,,,,,,,,,,,,
18830,"2005.90a, b",Portrait of a Lady,Daniel F. Ames,http://images.metmuseum.org/CRDImages/ap/original/DP118423.jpg,A.D. 1800-1900,ca. 1845,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/18830,,,,,,,,,,,,,,,,
188346,97.15.24,"Portrait of Adolphe Brongniart, of the Academy of Sciences, 1880",Louis-Oscar Roty,http://images.metmuseum.org/CRDImages/es/original/1865(d10.jpg,A.D. 1800-1900,1880,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/188346,,,,,,,,,,,,,,,,
189227,07.95.6,Dr. J. Parrat,Paul Dubois,http://images.metmuseum.org/CRDImages/es/original/1997.jpg,A.D. 1800-1900,1875,1,"[""Sculpture"",""Figures"",""Plaster"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/189227,,,,,,,,,,,,,,,,
189542,07.225.279,Bust of Henri IV in oval medallion with blue ground supported by two cupids,,http://images.metmuseum.org/CRDImages/es/original/4187.jpg,A.D. 1600-1800,18th century,4,"[""Paintings"",""Canvas"",""Oil"",""Overdoors""]",http://www.metmuseum.org/Collections/search-the-collections/189542,,,,,,,,,,,,,,,,
189643,07.225.378.a,Child,FranÃ§ois Duquesnoy,http://images.metmuseum.org/CRDImages/es/original/5184.jpg,,"19th century, after 17th century model",1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/189643,,,,,,,,,,,,,,,,
189794,"07.225.510.39a, b",Busts,,http://images.metmuseum.org/CRDImages/es/original/DP109778.jpg,A.D. 1600-1800,ca. 1780,1,"[""Metal"",""Copper alloy"",""Metalwork"",""Bronze"",""Gilt"",""Figures"",""Plate"",""Ormolu"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/189794,,,,,,,,,,,,,,,,
189869,07.225.510.118,Female bust,,http://images.metmuseum.org/CRDImages/es/original/DP278496.jpg,A.D. 1600-1800,1725â€“50,4,"[""Metal"",""Copper alloy"",""Metalwork"",""Bronze"",""Gilt"",""Figures"",""Plate"",""Ormolu"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/189869,,,,,,,,,,,,,,,,
19015,2006.7,John Neagle,Daniel Dickinson,http://images.metmuseum.org/CRDImages/ap/original/DP132146.jpg,A.D. 1800-1900,1830,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/19015,,,,,,,,,,,,,,,,
190710,"08.89.1a, b","Voltaire (Marie FranÃ§ois Arouet, 1694â€“1778)",Jean Antoine Houdon,http://images.metmuseum.org/CRDImages/es/original/14342.jpg,A.D. 1600-1800,"late 18th century, after a model of 1778",1,"[""Sculpture"",""Gilt"",""Painting"",""Figures"",""Plaster"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/190710,,,,,,,,,,,,,,,,
190711,"08.89.2a, b",Jean Jacques Rousseau (1712â€“1778),Jean Antoine Houdon,http://images.metmuseum.org/CRDImages/es/original/117887.jpg,A.D. 1600-1800,"late 18th century, after a model of 1778",1,"[""Sculpture"",""Gilt"",""Painting"",""Figures"",""Plaster"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/190711,,,,,,,,,,,,,,,,
191095,09.10.3,"In honor of the Episcopal Jubilee of Cardinal Oppizzoni, Archbishop of Bologna",Maldini,http://images.metmuseum.org/CRDImages/es/original/5047.jpg,A.D. 1800-1900,1859,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/191095,,,,,,,,,,,,,,,,
191115,09.47.1,"The Lincoln Centenary, 1909",Jules Ãˆdouard RoinÃ©,http://images.metmuseum.org/CRDImages/es/original/5892.jpg,A.D. 1900-present,1909,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/191115,,,,,,,,,,,,,,,,
191127,09.112.1,In Honor of the 300th Anniversary of the Birth of Gustavus Adolphus,Adolf Lindberg,http://images.metmuseum.org/CRDImages/es/original/6039.jpg,A.D. 1800-1900,19th century,1,"[""Metal"",""Sculpture"",""Silver"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/191127,,,,,,,,,,,,,,,,
191489,10.116.1,"Victor Amadeus III of Savoy, IV of Sardinia (born 1726, reigned 1773â€“96)",,http://images.metmuseum.org/CRDImages/es/original/8135.jpg,A.D. 1600-1800,late 18th century,1,"[""Sculpture"",""Figures"",""Wax"",""Miniature"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/191489,,,,,,,,,,,,,,,,
191566,10.125.628,Portrait,,http://images.metmuseum.org/CRDImages/es/original/17618.jpg,A.D. 1600-1800,1780â€“90,1,"[""Glass"",""Painting""]",http://www.metmuseum.org/Collections/search-the-collections/191566,,,,,,,,,,,,,,,,
191567,10.125.629,Portrait,,http://images.metmuseum.org/CRDImages/es/original/17619.jpg,A.D. 1600-1800,1780â€“90,1,"[""Glass"",""Painting""]",http://www.metmuseum.org/Collections/search-the-collections/191567,,,,,,,,,,,,,,,,
19230,15.152.5,Portrait of Paul de Kock,John Sloan,http://images.metmuseum.org/CRDImages/ap/original/sf15.152.5.jpg,,,1,"[""Metal"",""Drawings"",""Paper"",""Lead"",""Pencil"",""Tracing paper""]",http://www.metmuseum.org/Collections/search-the-collections/19230,,,,,,,,,,,,,,,,
192325,13.92.2,"Portrait of Hercules I (d'Este), 1431-1505, Second Duke of Ferrara",Foligno,http://images.metmuseum.org/CRDImages/es/original/16630.jpg,A.D. 1400-1600,late 15th century,2,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/192325,,,,,,,,,,,,,,,,
192362,13.155,Saint John the Baptist,,http://images.metmuseum.org/CRDImages/es/original/18806.jpg,A.D. 1400-1600,late 15th century,1,"[""Sculpture"",""Clay"",""Terracotta"",""Painting"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/192362,,,,,,,,,,,,,,,,
192363,"13.157.1a, b",Renaissance-style bust of the boy Christ,,http://images.metmuseum.org/CRDImages/es/original/18829.jpg,A.D. 1800-1900,probably 19th century,1,"[""Sculpture"",""Gilt"",""Figures"",""Plaster"",""Polychromy"",""Busts"",""Stucco""]",http://www.metmuseum.org/Collections/search-the-collections/192363,,,,,,,,,,,,,,,,
192723,14.40.683,Henri III (1551â€“1589),Germain Pilon,http://images.metmuseum.org/CRDImages/es/original/23403.jpg,A.D. 1800-1900,19th century,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/192723,,,,,,,,,,,,,,,,
192859,14.58.133,John Paul Jones (d. 1792),Jean Antoine Houdon,http://images.metmuseum.org/CRDImages/es/original/22389.jpg,,"1903, after a model of 1781",1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/192859,,,,,,,,,,,,,,,,
193602,17.190.630,Standing cup,Wolff Christoff Ritter,http://images.metmuseum.org/CRDImages/es/original/DP143692.jpg,A.D. 1600-1800,first half 17th century,1,"[""Metal"",""Glass"",""Silver"",""Gilt"",""Drinking vessels"",""Cups"",""Beakers"",""Crystal"",""Quartz crystal"",""Standing cups""]",http://www.metmuseum.org/Collections/search-the-collections/193602,,,,,,,,,,,,,,,,
19376,2006.444,Portrait of a Boy,,http://images.metmuseum.org/CRDImages/ap/original/DP146262.jpg,A.D. 1800-1900,1840s,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/19376,,,,,,,,,,,,,,,,
194002,17.190.1408,Boy Saint John,Giovanni della Robbia,http://images.metmuseum.org/CRDImages/es/original/87897171.jpg,A.D. 1400-1600,15thâ€“16th century,1,"[""Sculpture"",""Clay"",""Terracotta"",""Painting"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/194002,,,,,,,,,,,,,,,,
19431,2007.19,Portrait of a Man,Gerrit Schipper,http://images.metmuseum.org/CRDImages/ap/original/6212006.jpg,A.D. 1800-1900,1805,1,"[""Drawings"",""Paper"",""Pastels""]",http://www.metmuseum.org/Collections/search-the-collections/19431,,,,,,,,,,,,,,,,
194448,17.190.2103,Child,,http://images.metmuseum.org/CRDImages/es/original/40282.jpg,A.D. 1400-1600,16th century,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/194448,,,,,,,,,,,,,,,,
194523,18.70.26,"Saint Antonino, Dominican Archbishop of Florence (b. 1389, archbishop 1446, d. 1459)",Giovanni della Robbia,http://images.metmuseum.org/CRDImages/es/original/40434.jpg,A.D. 1400-1600,first half 16th century,1,"[""Sculpture"",""Painting"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/194523,,,,,,,,,,,,,,,,
194545,19.29,Bust of a man,Joseph Chinard,http://images.metmuseum.org/CRDImages/es/original/DP224282.jpg,,ca. 1790â€“95,1,"[""Sculpture"",""Clay"",""Terracotta"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/194545,,,,,,,,,,,,,,,,
194652,21.22,Virgin Mary (probably),Mino da Fiesole (Mino di Giovanni),http://images.metmuseum.org/CRDImages/es/original/47526.jpg,A.D. 1400-1600,late 15th century,1,"[""Sculpture"",""Figures"",""Plaster"",""Polychromy"",""Busts"",""Stucco""]",http://www.metmuseum.org/Collections/search-the-collections/194652,,,,,,,,,,,,,,,,
195072,24.77,The American Soldier,Sir Jacob Epstein,http://images.metmuseum.org/CRDImages/es/original/119597.jpg,A.D. 1900-present,1917,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/195072,,,,,,,,,,,,,,,,
195314,25.99,Bacchante with vine leaves,Jean-Baptiste Carpeaux,http://images.metmuseum.org/CRDImages/es/original/172224.jpg,A.D. 1800-1900,ca. 1872â€“75,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/195314,,,,,,,,,,,,,,,,
195377,25.142.27,"Borso d'Este, First Duke of Ferrara",Petrecino of Florence,http://images.metmuseum.org/CRDImages/es/original/61744.jpg,A.D. 1400-1600,ca. 1471,1,"[""Metal"",""Sculpture"",""Medals"",""Plaquettes"",""Lead""]",http://www.metmuseum.org/Collections/search-the-collections/195377,,,,,,,,,,,,,,,,
195458,26.101.8,Child,Pierino da Vinci,http://images.metmuseum.org/CRDImages/es/original/63472.jpg,A.D. 1400-1600,15thâ€“16th century,1,"[""Sculpture"",""Painting"",""Figures"",""Plaster"",""Busts"",""Stucco""]",http://www.metmuseum.org/Collections/search-the-collections/195458,,,,,,,,,,,,,,,,
196030,27.185.280,Beaker,,http://images.metmuseum.org/CRDImages/es/original/69610.jpg,A.D. 1800-1900,ca. 1815,3,"[""Glass"",""Drinking vessels"",""Beakers""]",http://www.metmuseum.org/Collections/search-the-collections/196030,,,,,,,,,,,,,,,,
196382,28.217.3,Portrait of a lady,,http://images.metmuseum.org/CRDImages/es/original/ES7750.jpg,A.D. 1800-1900,19th century,1,"[""Metal"",""Gilt"",""Copper"",""Painting"",""Enamels"",""Plaques"",""Enamel""]",http://www.metmuseum.org/Collections/search-the-collections/196382,,,,,,,,,,,,,,,,
196696,30.135.13,Bust of a man,,http://images.metmuseum.org/CRDImages/es/original/81174.jpg,A.D. 1400-1600,16th century,1,"[""Sculpture"",""Wood"",""Medals"",""Medallions"",""Miniature"",""Boxwood""]",http://www.metmuseum.org/Collections/search-the-collections/196696,,,,,,,,,,,,,,,,
196773,31.33.155,"To Commemorate the Pazzi Conspiracy, 1478.",Bertoldo di Giovanni,http://images.metmuseum.org/CRDImages/es/original/82443.jpg,A.D. 1400-1600,1478,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Medals"",""Plaquettes""]",http://www.metmuseum.org/Collections/search-the-collections/196773,,,,,,,,,,,,,,,,
197107,32.100.251,Portrait of Jeanne de Genouillac,,http://images.metmuseum.org/CRDImages/es/original/150680.jpg,A.D. 1800-1900,probably first half 19th century,1,"[""Metal"",""Gilt"",""Copper"",""Painting"",""Enamels"",""Plaques"",""Enamel""]",http://www.metmuseum.org/Collections/search-the-collections/197107,,,,,,,,,,,,,,,,
19719,"2007.362a, b","Joseph Barrell, Jr. (1765-1801)",Nathaniel Hancock,http://images.metmuseum.org/CRDImages/ap/original/DP157092.jpg,A.D. 1600-1800,ca. 1790,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/19719,,,,,,,,,,,,,,,,
197498,34.165.22,Portrait of Dr. Henry Sacheverell,,http://images.metmuseum.org/CRDImages/es/original/ES1076.jpg,A.D. 1600-1800,ca. 1745,1,"[""Ceramics"",""Pottery"",""Glaze"",""Figures"",""Stoneware"",""Ceramic glaze"",""Salt glaze""]",http://www.metmuseum.org/Collections/search-the-collections/197498,,,,,,,,,,,,,,,,
19773,2008.97,Portrait of a Lady,Frederick R. Spencer,http://images.metmuseum.org/CRDImages/ap/original/DP162981.jpg,A.D. 1800-1900,1830,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/19773,,,,,,,,,,,,,,,,
197820,36.159.2,Charles I,,http://images.metmuseum.org/CRDImages/es/original/DP159496.jpg,A.D. 1600-1800,dated 1679,1,"[""Ceramics"",""Pottery"",""Earthenware"",""Figures"",""Busts"",""Delftware""]",http://www.metmuseum.org/Collections/search-the-collections/197820,,,,,,,,,,,,,,,,
198165,38.145.38,"Marie Louise (1791â€“1847), Empress of the French, Second Wife of Napoleon Bonaparte",Giovanni Antonio Santarelli,http://images.metmuseum.org/CRDImages/es/original/116281.jpg,A.D. 1800-1900,early 19th century,1,"[""Sculpture"",""Glass"",""Gilt"",""Figures"",""Reliefs"",""Wax"",""Plaster"",""Miniature"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/198165,,,,,,,,,,,,,,,,
198179,38.145.145,Portrait of a man,,http://images.metmuseum.org/CRDImages/es/original/130331.jpg,A.D. 1600-1800,18th century (?),1,"[""Sculpture"",""Paper"",""Glass"",""Plaques"",""Wax"",""Frames"",""Miniature""]",http://www.metmuseum.org/Collections/search-the-collections/198179,,,,,,,,,,,,,,,,
198244,38.145.215,Portrait medallion,,http://images.metmuseum.org/CRDImages/es/original/130368.jpg,A.D. 1800-1900,late 19th century,1,"[""Enamels"",""Medals"",""Enamel"",""Medallions""]",http://www.metmuseum.org/Collections/search-the-collections/198244,,,,,,,,,,,,,,,,
198281,38.150.20,Bust of a woman,,http://images.metmuseum.org/CRDImages/es/original/120902.jpg,A.D. 1800-1900,19th century,1,"[""Sculpture"",""Chalcedony"",""Gems"",""Cameos"",""Onyx""]",http://www.metmuseum.org/Collections/search-the-collections/198281,,,,,,,,,,,,,,,,
198285,38.150.24,Head of a maiden,,http://images.metmuseum.org/CRDImages/es/original/117547.jpg,A.D. 1400-1600,early 16th century,1,"[""Metal"",""Sculpture"",""Gold"",""Chalcedony"",""Gems"",""Carnelian"",""Intaglios""]",http://www.metmuseum.org/Collections/search-the-collections/198285,,,,,,,,,,,,,,,,
198337,39.22.13,"Bust of the Emperor Vespasian (Titus Flavius Vespasianus, 9-79)",,http://images.metmuseum.org/CRDImages/es/original/SF39_22_13.jpg,A.D. 1600-1800,17thâ€“18th century,1,"[""Metal"",""Costume"",""Sculpture"",""Gold"",""Jewelry"",""Chalcedony"",""Pendants"",""Gems"",""Cameos"",""Amethyst"",""Onyx"",""Beryl"",""Ruby"",""Emerald""]",http://www.metmuseum.org/Collections/search-the-collections/198337,,,,,,,,,,,,,,,,
198340,39.22.16,"Head of a youth and Agnus Dei with arms of Paul V (Camillo Borghese, Pope 1605-1621)",,http://images.metmuseum.org/CRDImages/es/original/SF39_22_16_img1.jpg,A.D. 1600-1800,probably early 17th century,1,"[""Metal"",""Costume"",""Sculpture"",""Gold"",""Jewelry"",""Chalcedony"",""Pendants"",""Gems"",""Enamel"",""Agate"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/198340,,,,,,,,,,,,,,,,
